Family,Name,Filename
Kohinoor Telugu,Kohinoor Telugu Bold,KohinoorTelugu.ttc
Kohinoor Telugu,Kohinoor Telugu Light,KohinoorTelugu.ttc
Kohinoor Telugu,Kohinoor Telugu Medium,KohinoorTelugu.ttc
Kohinoor Telugu,Kohinoor Telugu Semibold,KohinoorTelugu.ttc
Kohinoor Telugu,Kohinoor Telugu,KohinoorTelugu.ttc
Kokonor,Kokonor Regular,Kokonor.ttf
Krungthep,Krungthep,Krungthep.ttf
KufiStandardGK,KufiStandardGK Regular,KufiStandardGK.ttc
Lantinghei SC,Lantinghei SC Demibold,Lantinghei.ttc
Lantinghei SC,Lantinghei SC Extralight,Lantinghei.ttc
Lantinghei SC,Lantinghei SC Heavy,Lantinghei.ttc
Lantinghei TC,Lantinghei TC Demibold,Lantinghei.ttc
Lantinghei TC,Lantinghei TC Extralight,Lantinghei.ttc
Lantinghei TC,Lantinghei TC Heavy,Lantinghei.ttc
Lao MN,Lao MN Bold,Lao MN.ttc
Lao MN,Lao MN,Lao MN.ttc
Lao Sangam MN,Lao Sangam MN,Lao Sangam MN.ttf
LastResort,LastResort,LastResort.ttf
LiHei Pro,LiHei Pro,儷黑 Pro.ttf
LiSong Pro,LiSong Pro,儷宋 Pro.ttf
Libian SC,Libian SC Regular,Libian.ttc
Lucida Grande,Lucida Grande Bold,LucidaGrande.ttc
Lucida Grande,Lucida Grande,LucidaGrande.ttc
Luminari,Luminari,Luminari.ttf
Malayalam MN,Malayalam MN Bold,Malayalam MN.ttc
Malayalam MN,Malayalam MN,Malayalam MN.ttc
Malayalam Sangam MN,Malayalam Sangam MN Bold,Malayalam Sangam MN.ttc
Malayalam Sangam MN,Malayalam Sangam MN,Malayalam Sangam MN.ttc
Marion,Marion Bold,Marion.ttc
Marion,Marion Italic,Marion.ttc
Marion,Marion,Marion.ttc
Marker Felt,Marker Felt Thin,MarkerFelt.ttc
Marker Felt,Marker Felt Wide,MarkerFelt.ttc
Menlo,Menlo Bold Italic,Menlo.ttc
Menlo,Menlo Bold,Menlo.ttc
Menlo,Menlo Italic,Menlo.ttc
Menlo,Menlo Regular,Menlo.ttc
Microsoft Sans Serif,Microsoft Sans Serif,Microsoft Sans Serif.ttf
Mishafi,Mishafi Gold Regular,Mishafi Gold.ttf
Mishafi,Mishafi Regular,Mishafi.ttf
Monaco,Monaco,Monaco.dfont
Mshtakan,Mshtakan Bold Oblique,Mshtakan.ttc
Mshtakan,Mshtakan Bold,Mshtakan.ttc
Mshtakan,Mshtakan Oblique,Mshtakan.ttc
Mshtakan,Mshtakan Regular,Mshtakan.ttc
Muna,Muna Black,Muna.ttc
Muna,Muna Bold,Muna.ttc
Muna,Muna Regular,Muna.ttc
Myanmar MN,Myanmar MN Bold,Myanmar MN.ttc
Myanmar MN,Myanmar MN,Myanmar MN.ttc
Myanmar Sangam MN,Myanmar Sangam MN Bold,Myanmar Sangam MN.ttc
Myanmar Sangam MN,Myanmar Sangam MN,Myanmar Sangam MN.ttc
Nadeem,Nadeem Regular,Nadeem.ttc
Nanum Gothic,NanumGothic Bold,NanumGothic.ttc
Nanum Gothic,NanumGothic ExtraBold,NanumGothic.ttc
Nanum Gothic,NanumGothic,NanumGothic.ttc
Nanum Myeongjo,NanumMyeongjo Bold,NanumMyeongjo.ttc
Nanum Myeongjo,NanumMyeongjo ExtraBold,NanumMyeongjo.ttc
Nanum Myeongjo,NanumMyeongjo,NanumMyeongjo.ttc
Nanum Script,Nanum Brush Script,NanumScript.ttc
Nanum Script,Nanum Pen Script,NanumScript.ttc
New Peninim MT,New Peninim MT Bold Inclined,NewPeninimMT.ttc
New Peninim MT,New Peninim MT Bold,NewPeninimMT.ttc
New Peninim MT,New Peninim MT Inclined,NewPeninimMT.ttc
New Peninim MT,New Peninim MT,NewPeninimMT.ttc
Noteworthy,Noteworthy Bold,Noteworthy.ttc
Noteworthy,Noteworthy Light,Noteworthy.ttc
Optima,Optima Bold Italic,Optima.ttc
Optima,Optima Bold,Optima.ttc
Optima,Optima ExtraBlack,Optima.ttc
Optima,Optima Italic,Optima.ttc
Optima,Optima Regular,Optima.ttc
Oriya MN,Oriya MN Bold,Oriya MN.ttc
Oriya MN,Oriya MN,Oriya MN.ttc
Oriya Sangam MN,Oriya Sangam MN Bold,Oriya Sangam MN.ttc
Oriya Sangam MN,Oriya Sangam MN,Oriya Sangam MN.ttc
Osaka Mono,Osaka Mono,OsakaMono.ttf
Osaka,Osaka,Osaka.ttf
PCMyungjo,PCMyungjo Regular,PCmyoungjo.ttf
PT Mono,PT Mono Bold,PTMono.ttc
PT Mono,PT Mono,PTMono.ttc
PT Sans Caption,PT Sans Caption Bold,PTSans.ttc
PT Sans Caption,PT Sans Caption,PTSans.ttc
PT Sans Narrow,PT Sans Narrow Bold,PTSans.ttc
PT Sans Narrow,PT Sans Narrow,PTSans.ttc
PT Sans,PT Sans Bold Italic,PTSans.ttc
PT Sans,PT Sans Bold,PTSans.ttc
PT Sans,PT Sans Italic,PTSans.ttc
PT Sans,PT Sans,PTSans.ttc
PT Serif Caption,PT Serif Caption Italic,PTSerifCaption.ttc
PT Serif Caption,PT Serif Caption,PTSerifCaption.ttc
PT Serif,PT Serif Bold Italic,PTSerif.ttc
PT Serif,PT Serif Bold,PTSerif.ttc
PT Serif,PT Serif Italic,PTSerif.ttc
PT Serif,PT Serif,PTSerif.ttc
Palatino,Palatino Bold Italic,Palatino.ttc
Palatino,Palatino Bold,Palatino.ttc
Palatino,Palatino Italic,Palatino.ttc
Palatino,Palatino,Palatino.ttc
Papyrus,Papyrus Condensed,Papyrus.ttc
Papyrus,Papyrus,Papyrus.ttc
Phosphate,Phosphate Inline,Phosphate.ttc
Phosphate,Phosphate Solid,Phosphate.ttc
PilGi,PilGi Regular,Pilgiche.ttf
PingFang HK,PingFang HK Light,PingFang.ttc
PingFang HK,PingFang HK Medium,PingFang.ttc
PingFang HK,PingFang HK Regular,PingFang.ttc
PingFang HK,PingFang HK Semibold,PingFang.ttc
PingFang HK,PingFang HK Thin,PingFang.ttc
PingFang HK,PingFang HK Ultralight,PingFang.ttc
PingFang SC,PingFang SC Light,PingFang.ttc
PingFang SC,PingFang SC Medium,PingFang.ttc
PingFang SC,PingFang SC Regular,PingFang.ttc
PingFang SC,PingFang SC Semibold,PingFang.ttc
PingFang SC,PingFang SC Thin,PingFang.ttc
PingFang SC,PingFang SC Ultralight,PingFang.ttc
PingFang TC,PingFang TC Light,PingFang.ttc
PingFang TC,PingFang TC Medium,PingFang.ttc
PingFang TC,PingFang TC Regular,PingFang.ttc
PingFang TC,PingFang TC Semibold,PingFang.ttc
PingFang TC,PingFang TC Thin,PingFang.ttc
PingFang TC,PingFang TC Ultralight,PingFang.ttc
Plantagenet Cherokee,Plantagenet Cherokee,PlantagenetCherokee.ttf
Raanana,Raanana Bold,Raanana.ttc
Raanana,Raanana,Raanana.ttc
STFangSong,STFangSong,华文仿宋.ttf
STHeiti,STHeiti Light,华文细黑.ttf
STHeiti,STHeiti Regular,华文黑体.ttf
STHeiti,STXihei,华文细黑.ttf
STIXGeneral,STIXGeneral Bold Italic,STIXGeneralBolIta.otf
STIXGeneral,STIXGeneral Bold,STIXGeneralBol.otf
STIXGeneral,STIXGeneral Italic,STIXGeneralItalic.otf
STIXGeneral,STIXGeneral,STIXGeneral.otf
STIXIntegralsD,STIXIntegralsD-Bold,STIXIntDBol.otf
STIXIntegralsD,STIXIntegralsD-Regular,STIXIntDReg.otf
STIXIntegralsSm,STIXIntegralsSm-Bold,STIXIntSmBol.otf
STIXIntegralsSm,STIXIntegralsSm-Regular,STIXIntSmReg.otf
STIXIntegralsUp,STIXIntegralsUp-Bold,STIXIntUpBol.otf
STIXIntegralsUp,STIXIntegralsUp-Regular,STIXIntUpReg.otf
STIXIntegralsUpD,STIXIntegralsUpD-Bold,STIXIntUpDBol.otf
STIXIntegralsUpD,STIXIntegralsUpD-Regular,STIXIntUpDReg.otf
STIXIntegralsUpSm,STIXIntegralsUpSm-Bold,STIXIntUpSmBol.otf
STIXIntegralsUpSm,STIXIntegralsUpSm-Regular,STIXIntUpSmReg.otf
STIXNonUnicode,STIXNonUnicode-Bold,STIXNonUniBol.otf
STIXNonUnicode,STIXNonUnicode-BoldItalic,STIXNonUniBolIta.otf
STIXNonUnicode,STIXNonUnicode-Italic,STIXNonUniIta.otf
STIXNonUnicode,STIXNonUnicode-Regular,STIXNonUni.otf
STIXSizeFiveSym,STIXSizeFiveSym-Regular,STIXSizFiveSymReg.otf
STIXSizeFourSym,STIXSizeFourSym-Bold,STIXSizFourSymBol.otf
STIXSizeFourSym,STIXSizeFourSym-Regular,STIXSizFourSymReg.otf
STIXSizeOneSym,STIXSizeOneSym-Bold,STIXSizOneSymBol.otf
STIXSizeOneSym,STIXSizeOneSym-Regular,STIXSizOneSymReg.otf
STIXSizeThreeSym,STIXSizeThreeSym-Bold,STIXSizThreeSymBol.otf
STIXSizeThreeSym,STIXSizeThreeSym-Regular,STIXSizThreeSymReg.otf
STIXSizeTwoSym,STIXSizeTwoSym-Bold,STIXSizTwoSymBol.otf
STIXSizeTwoSym,STIXSizeTwoSym-Regular,STIXSizTwoSymReg.otf
STIXVariants,STIXVariants-Bold,STIXVarBol.otf
STIXVariants,STIXVariants-Regular,STIXVar.otf
STKaiti,STKaiti,Kaiti.ttc
STSong,STSong,Songti.ttc
Sana,Sana Regular,Sana.ttc
Sathu,Sathu,Sathu.ttf
Savoye LET,Savoye LET Plain:1.0,Savoye LET.ttc
Seravek,Seravek Bold Italic,Seravek.ttc
Seravek,Seravek Bold,Seravek.ttc
Seravek,Seravek ExtraLight Italic,Seravek.ttc
Seravek,Seravek ExtraLight,Seravek.ttc
Seravek,Seravek Italic,Seravek.ttc
Seravek,Seravek Light Italic,Seravek.ttc
Seravek,Seravek Light,Seravek.ttc
Seravek,Seravek Medium Italic,Seravek.ttc
Seravek,Seravek Medium,Seravek.ttc
Seravek,Seravek,Seravek.ttc
Shree Devanagari 714,Shree Devanagari 714 Bold Italic,Shree714.ttc
Shree Devanagari 714,Shree Devanagari 714 Bold,Shree714.ttc
Shree Devanagari 714,Shree Devanagari 714 Italic,Shree714.ttc
Shree Devanagari 714,Shree Devanagari 714,Shree714.ttc
SignPainter,SignPainter-HouseScript,SignPainter.otf
Silom,Silom,Silom.ttf
Sinhala MN,Sinhala MN Bold,Sinhala MN.ttc
Sinhala MN,Sinhala MN,Sinhala MN.ttc
Sinhala Sangam MN,Sinhala Sangam MN Bold,Sinhala Sangam MN.ttc
Sinhala Sangam MN,Sinhala Sangam MN,Sinhala Sangam MN.ttc
Skia,Skia Black Condensed,Skia.ttf
Skia,Skia Black Extended,Skia.ttf
Skia,Skia Black,Skia.ttf
Skia,Skia Bold,Skia.ttf
Skia,Skia Condensed,Skia.ttf
Skia,Skia Extended,Skia.ttf
Skia,Skia Light Condensed,Skia.ttf
Skia,Skia Light Extended,Skia.ttf
Skia,Skia Light,Skia.ttf
Skia,Skia Regular,Skia.ttf
Snell Roundhand,Snell Roundhand Black,SnellRoundhand.ttc
Snell Roundhand,Snell Roundhand Bold,SnellRoundhand.ttc
Snell Roundhand,Snell Roundhand,SnellRoundhand.ttc
Songti SC,Songti SC Black,Songti.ttc
Songti SC,Songti SC Bold,Songti.ttc
Songti SC,Songti SC Light,Songti.ttc
Songti SC,Songti SC Regular,Songti.ttc
Songti TC,Songti TC Bold,Songti.ttc
Songti TC,Songti TC Light,Songti.ttc
Songti TC,Songti TC Regular,Songti.ttc
Sukhumvit Set,Sukhumvit Set Bold,SukhumvitSet.ttc
Sukhumvit Set,Sukhumvit Set Light,SukhumvitSet.ttc
Sukhumvit Set,Sukhumvit Set Medium,SukhumvitSet.ttc
Sukhumvit Set,Sukhumvit Set Semi Bold,SukhumvitSet.ttc
Sukhumvit Set,Sukhumvit Set Text,SukhumvitSet.ttc
Sukhumvit Set,Sukhumvit Set Thin,SukhumvitSet.ttc
Superclarendon,Superclarendon Black Italic,SuperClarendon.ttc
Superclarendon,Superclarendon Black,SuperClarendon.ttc
Superclarendon,Superclarendon Bold Italic,SuperClarendon.ttc
Superclarendon,Superclarendon Bold,SuperClarendon.ttc
Superclarendon,Superclarendon Italic,SuperClarendon.ttc
Superclarendon,Superclarendon Light Italic,SuperClarendon.ttc
Superclarendon,Superclarendon Light,SuperClarendon.ttc
Superclarendon,Superclarendon Regular,SuperClarendon.ttc
Symbol,Symbol,Symbol.ttf
Tahoma,Tahoma Bold,Tahoma Bold.ttf
Tahoma,Tahoma,Tahoma.ttf
Tamil MN,Tamil MN Bold,Tamil MN.ttc
Tamil MN,Tamil MN,Tamil MN.ttc
Tamil Sangam MN,Tamil Sangam MN Bold,Tamil Sangam MN.ttc
Tamil Sangam MN,Tamil Sangam MN,Tamil Sangam MN.ttc
Telugu MN,Telugu MN Bold,Telugu MN.ttc
Telugu MN,Telugu MN,Telugu MN.ttc
Telugu Sangam MN,Telugu Sangam MN Bold,Telugu Sangam MN.ttc
Telugu Sangam MN,Telugu Sangam MN,Telugu Sangam MN.ttc
Thonburi,Thonburi Bold,Thonburi.ttc
Thonburi,Thonburi Light,Thonburi.ttc
Thonburi,Thonburi,Thonburi.ttc
Times New Roman,Times New Roman Bold Italic,Times New Roman Bold Italic.ttf
Times New Roman,Times New Roman Bold,Times New Roman Bold.ttf
Times New Roman,Times New Roman Italic,Times New Roman Italic.ttf
Times New Roman,Times New Roman,Times New Roman.ttf
Times,Times Bold Italic,Times.dfont
Times,Times Bold,Times.dfont
Times,Times Italic,Times.dfont
Times,Times Roman,Times.dfont
Times,Times,Times.dfont
Trattatello,Trattatello,Trattatello.ttf
Trebuchet MS,Trebuchet MS Bold Italic,Trebuchet MS Bold Italic.ttf
Trebuchet MS,Trebuchet MS Bold,Trebuchet MS Bold.ttf
Trebuchet MS,Trebuchet MS Italic,Trebuchet MS Italic.ttf
Trebuchet MS,Trebuchet MS,Trebuchet MS.ttf
Tsukushi A Round Gothic,Tsukushi A Round Gothic Bold,TsukushiAMaruGothic.ttc
Tsukushi A Round Gothic,Tsukushi A Round Gothic Regular,TsukushiAMaruGothic.ttc
Tsukushi B Round Gothic,Tsukushi B Round Gothic Bold,TsukushiBMaruGothic.ttc
Tsukushi B Round Gothic,Tsukushi B Round Gothic Regular,TsukushiBMaruGothic.ttc
Verdana,Verdana Bold Italic,Verdana Bold Italic.ttf
Verdana,Verdana Bold,Verdana Bold.ttf
Verdana,Verdana Italic,Verdana Italic.ttf
Verdana,Verdana,Verdana.ttf
Waseem,Waseem Light,Waseem.ttc
Waseem,Waseem Regular,Waseem.ttc
Wawati SC,Wawati SC Regular,WawaSC-Regular.otf
Wawati TC,Wawati TC Regular,WawaTC-Regular.otf
Webdings,Webdings,Webdings.ttf
Weibei SC,Weibei SC Bold,WeibeiSC-Bold.otf
Weibei TC,Weibei TC Bold,WeibeiTC-Bold.otf
Wingdings,Wingdings 2,Wingdings 2.ttf
Wingdings,Wingdings 3,Wingdings 3.ttf
Wingdings,Wingdings,Wingdings.ttf
Xingkai SC,Xingkai SC Bold,Xingkai.ttc
Xingkai SC,Xingkai SC Light,Xingkai.ttc
YuGothic,YuGothic Bold,Yu Gothic Bold.otf
YuGothic,YuGothic Medium,Yu Gothic Medium.otf
YuMincho,YuMincho Demibold,YuMincho.ttc
YuMincho,YuMincho Medium,YuMincho.ttc
Yuanti SC,Yuanti SC Bold,Yuanti.ttc
Yuanti SC,Yuanti SC Light,Yuanti.ttc
Yuanti SC,Yuanti SC Regular,Yuanti.ttc
Yuppy SC,Yuppy SC Regular,YuppySC-Regular.otf
Yuppy TC,Yuppy TC Regular,YuppyTC-Regular.otf
Zapf Dingbats,Zapf Dingbats,ZapfDingbats.ttf
Zapfino,Zapfino,Zapfino.ttf
